f1,precision,recall,abs_spd,di,base_treino,serie_treino,vies_treino,feature_set,n_features
0.5133186341695966,0.34705882352941175,0.9853580416380691,0.23787477954144626,0.6104974370081582,pd_v0.25,PD,0.25,transacional_2,2
0.4076238174735671,0.25998225377107365,0.9433354797166774,0.4365,0.0,pd_v0.25,PD,0.25,transacional_2,2
0.9814530419373892,0.9635815356065878,1.0,0.1926928200300615,1.269782679645656,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9607121661721069,0.9252400548696845,0.999012589484078,0.6827553463261796,0.29467382784972873,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9709656867206699,0.9435697859543605,1.0,0.7076110925281169,0.25063494402626885,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9807215117388814,0.9627131347198801,0.9994164559424237,0.8686896197513717,0.12085773334143515,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9522268952873935,0.9089973234506897,0.9997735507246377,0.03726160286705704,0.9520682436440517,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9689915084438507,0.9398482324634463,1.0,0.08039825827569202,1.1204625814808156,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.977992277992278,0.9569323762750284,1.0,0.05529268184340608,1.0806570384523608,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.9705719044975014,0.9430297798877859,0.9997712194005949,0.22735155790711348,0.7701861508520152,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.940214923565915,0.8871750928306198,1.0,0.82495,0.0,pd_v0.25,PD,0.25,temporal_tipo_4,4
0.98857686815802,0.9774117647058823,1.0,0.19545156344194414,1.2728638605030063,pd_v0.25,PD,0.25,comportamental_6,6
0.9726290516206483,0.9467165225519981,1.0,0.6978497770713312,0.2856319048521652,pd_v0.25,PD,0.25,comportamental_6,6
0.978446299183711,0.9578021188723289,1.0,0.7199908093361391,0.24406529090874918,pd_v0.25,PD,0.25,comportamental_6,6
0.9832583947192194,0.9674322289156626,0.9996109706282824,0.8870968169745282,0.10823292374430242,pd_v0.25,PD,0.25,comportamental_6,6
0.9793700088731144,0.9597826086956521,0.9997735507246377,0.049268939790185984,0.9381634199364108,pd_v0.25,PD,0.25,comportamental_6,6
0.981635414653006,0.9639331814730449,1.0,0.09370114340428903,1.1411519584390977,pd_v0.25,PD,0.25,comportamental_6,6
0.984071484071484,0.9686424474187381,1.0,0.04772169641453239,1.0686106751186617,pd_v0.25,PD,0.25,comportamental_6,6
0.9844594594594595,0.9693945442448436,1.0,0.22459582598471495,0.7737883767060425,pd_v0.25,PD,0.25,comportamental_6,6
0.9542242703533026,0.9124559341950647,1.0,0.8298,0.0,pd_v0.25,PD,0.25,comportamental_6,6
0.9979579579579579,0.9959242387916567,1.0,0.19981718631705414,1.2780426515087038,pd_v0.25,PD,0.25,completo_10,10
